         Time |    Peak Mem | File Name                                                                 
     0m18.57s |   708708 ko | Specific/solinas32_2e256m189_11limbs/Synthesis.vo                         
     0m18.56s |   799400 ko | Specific/solinas64_2e235m15_4limbs/femul.vo                               
     0m18.56s |   813800 ko | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/freeze.vo              
     0m18.55s |   813028 ko | Specific/solinas32_2e488m17_20limbs/femulDisplay.log                      
     0m18.53s |   814524 ko | Specific/solinas32_2e174m3_7limbs/fecarry.vo                              
     0m18.53s |   817124 ko | Specific/solinas64_2e190m11_5limbs/freeze.vo                              
     0m18.52s |   791640 ko | Specific/solinas64_2e226m5_4limbs/femul.vo                                
     0m18.50s |   806720 ko | Specific/solinas32_2e489m21_19limbs/femulDisplay.log                      
     0m18.50s |   816552 ko | Specific/solinas64_2e224m2e96p1_5limbs/freeze.vo                          
     0m18.50s |   816580 ko | Specific/solinas64_2e255m765_5limbs/freeze.vo                             
     0m18.49s |   811604 ko | Specific/solinas32_2e171m19_7limbs/fecarry.vo                             
     0m18.48s |   817200 ko | Specific/X25519/C64/freeze.vo                                             
     0m18.48s |   814076 ko | Specific/solinas32_2e174m17_7limbs/fecarry.vo                             
     0m18.47s |   785508 ko | Specific/solinas32_2e213m3_9limbs/feadd.vo                                
     0m18.47s |   791272 ko | Specific/solinas64_2e189m25_4limbs/femul.vo                               
     0m18.47s |   792100 ko | Specific/solinas64_2e230m27_4limbs/femul.vo                               
     0m18.45s |   828000 ko | Specific/solinas32_2e480m2e240m1_20limbs/femulDisplay.log                 
     0m18.45s |   815360 ko | Specific/solinas64_2e266m3_5limbs/freeze.vo                               
     0m18.44s |   791580 ko | Specific/solinas64_2e198m17_4limbs/femul.vo                               
     0m18.44s |   817496 ko | Specific/solinas64_2e251m9_5limbs/freeze.vo                               
     0m18.42s |   815908 ko | Specific/solinas64_2e255m19_5limbs_donna/freeze.vo                        
     0m18.41s |   813516 ko | Specific/solinas32_2e165m25_7limbs/fecarry.vo                             
     0m18.41s |   791496 ko | Specific/solinas64_2e222m117_4limbs/femul.vo                              
     0m18.39s |   812672 ko | Specific/solinas32_2e166m5_7limbs/fecarry.vo                              
     0m18.39s |   791840 ko | Specific/solinas64_2e191m19_4limbs/femul.vo                               
     0m18.38s |   791536 ko | Specific/solinas64_2e213m3_4limbs/femul.vo                                
     0m18.36s |   786112 ko | Specific/solinas32_2e230m27_9limbs/feadd.vo                               
     0m18.34s |   525008 ko | Compilers/Named/MapCastWf.vo                                              
     0m18.34s |   710340 ko | Specific/solinas32_2e255m19_11limbs/Synthesis.vo                          
     0m18.34s |   792060 ko | Specific/solinas64_2e165m25_4limbs/femul.vo                               
     0m18.33s |   813220 ko | Specific/solinas32_2e152m17_7limbs/fecarry.vo                             
     0m18.32s |   809680 ko | Specific/solinas32_2e150m5_7limbs/fecarry.vo                              
     0m18.32s |   791552 ko | Specific/solinas64_2e190m11_4limbs/femul.vo                               
     0m18.30s |   818732 ko | Specific/solinas32_2e416m2e208m1_18limbs/femulDisplay.log                 
     0m18.30s |   799288 ko | Specific/solinas64_2e171m19_4limbs/femul.vo                               
     0m18.29s |   793192 ko | Specific/solinas32_2e216m2e108m1_8limbs/fesub.vo                          
     0m18.28s |   808364 ko | Specific/solinas32_2e140m27_7limbs/fecarry.vo                             
     0m18.28s |   812060 ko | Specific/solinas32_2e150m3_7limbs/fecarry.vo                              
     0m18.28s |   788220 ko | Specific/solinas32_2e194m33_9limbs/feadd.vo                               
     0m18.28s |   797736 ko | Specific/solinas64_2e174m3_4limbs/femul.vo                                
     0m18.26s |   809796 ko | Specific/solinas32_2e141m9_7limbs/fecarry.vo                              
     0m18.26s |   789704 ko | Specific/solinas32_2e212m29_8limbs/fesub.vo                               
     0m18.25s |   788016 ko | Specific/solinas32_2e198m17_8limbs/fesub.vo                               
     0m18.23s |   795156 ko | Specific/solinas32_2e189m25_8limbs/fesub.vo                               
     0m18.23s |   791788 ko | Specific/solinas64_2e206m5_4limbs/femul.vo                                
     0m18.22s |   811476 ko | Specific/solinas32_2e130m5_5limbs/freeze.vo                               
     0m18.22s |   788676 ko | Specific/solinas32_2e196m15_8limbs/fesub.vo                               
     0m18.22s |   788576 ko | Specific/solinas32_2e206m5_8limbs/fesub.vo                                
     0m18.21s |   788612 ko | Specific/solinas32_2e191m19_8limbs/fesub.vo                               
     0m18.21s |   796436 ko | Specific/solinas32_2e213m3_8limbs/fesub.vo                                
     0m18.21s |   791192 ko | Specific/solinas64_2e194m33_4limbs/femul.vo                               
     0m18.20s |   810136 ko | Specific/solinas32_2e129m25_5limbs/freeze.vo                              
     0m18.20s |   787452 ko | Specific/solinas32_2e191m19_9limbs/feadd.vo                               
     0m18.20s |   787964 ko | Specific/solinas32_2e212m29_9limbs/feadd.vo                               
     0m18.20s |   797040 ko | Specific/solinas64_2e174m17_4limbs/femul.vo                               
     0m18.19s |   792120 ko | Specific/solinas64_2e141m9_4limbs/femul.vo                                
     0m18.18s |   794252 ko | Specific/solinas32_2e190m11_8limbs/fesub.vo                               
     0m18.18s |   792208 ko | Specific/solinas64_2e158m15_4limbs/femul.vo                               
     0m18.18s |   791640 ko | Specific/solinas64_2e212m29_4limbs/femul.vo                               
     0m18.17s |   810928 ko | Specific/solinas32_2e137m13_5limbs/freeze.vo                              
     0m18.16s |   787160 ko | Specific/solinas32_2e221m3_9limbs/feadd.vo                                
     0m18.14s |   788400 ko | Specific/solinas64_2e166m5_4limbs/femul.vo                                
     0m18.12s |   704412 ko | Specific/solinas32_2e251m9_11limbs/Synthesis.vo                           
     0m18.11s |   808336 ko | Specific/solinas32_2e488m17_19limbs/femulDisplay.log                      
     0m18.11s |   804668 ko | Specific/solinas32_2e488m17_20limbs/fesquareDisplay.log                   
     0m18.10s |   809016 ko | Specific/solinas32_2e468m17_19limbs/femulDisplay.log                      
     0m18.10s |   786140 ko | Specific/solinas64_2e129m25_4limbs/femul.vo                               
     0m18.10s |   791552 ko | Specific/solinas64_2e150m3_4limbs/femul.vo                                
     0m18.09s |   794744 ko | Specific/solinas32_2e383m421_18limbs/femulDisplay.log                     
     0m18.08s |   790880 ko | Specific/solinas64_2e137m13_4limbs/femul.vo                               
     0m18.05s |   791628 ko | Specific/solinas64_2e150m5_4limbs/femul.vo                                
     0m18.02s |   788528 ko | Specific/solinas32_2e171m19_8limbs/fesub.vo                               
     0m18.02s |   791644 ko | Specific/solinas64_2e152m17_4limbs/femul.vo                               
     0m17.97s |   788736 ko | Specific/solinas64_2e130m5_4limbs/femul.vo                                
     0m17.96s |   788360 ko | Specific/solinas32_2e165m25_8limbs/fesub.vo                               
     0m17.96s |   814788 ko | Specific/solinas32_2e189m25_7limbs/fecarry.vo                             
     0m17.95s |   690536 ko | Specific/solinas64_2e414m17_9limbs/Synthesis.vo                           
     0m17.94s |   787004 ko | Specific/solinas32_2e235m15_9limbs/feadd.vo                               
     0m17.93s |   815072 ko | Specific/solinas32_2e190m11_7limbs/fecarry.vo                             
     0m17.92s |   793872 ko | Arithmetic/MontgomeryReduction/WordByWord/Abstract/Dependent/Proofs.vo    
     0m17.90s |   705992 ko | Specific/solinas32_2e224m2e96p1_11limbs/Synthesis.vo                      
     0m17.88s |   807640 ko | Specific/solinas32_2e495m31_20limbs/fesquareDisplay.log                   
     0m17.86s |   798452 ko | Specific/X25519/C64/fesquare.vo                                           
     0m17.84s |   787108 ko | Specific/solinas32_2e226m5_9limbs/feadd.vo                                
     0m17.83s |   794564 ko | Specific/solinas32_2e221m3_8limbs/fesub.vo                                
     0m17.80s |   787600 ko | Specific/solinas32_2e222m117_9limbs/feadd.vo                              
     0m17.80s |   798844 ko | Specific/solinas64_2e255m19_5limbs_donna/fesquare.vo                      
     0m17.79s |   789172 ko | Specific/solinas64_2e140m27_4limbs/femul.vo                               
     0m17.76s |   813556 ko | Specific/solinas32_2e158m15_7limbs/fecarry.vo                             
     0m17.76s |   785820 ko | Specific/solinas32_2e198m17_9limbs/feadd.vo                               
     0m17.73s |   786808 ko | Specific/solinas32_2e206m5_9limbs/feadd.vo                                
     0m17.72s |   788532 ko | Specific/solinas32_2e196m15_9limbs/feadd.vo                               
     0m17.72s |   772216 ko | Specific/solinas64_2e468m17_8limbs/feadd.vo                               
     0m17.71s |   742024 ko | Specific/montgomery32_2e198m17_7limbs/fenz.vo                             
     0m17.70s |   741988 ko | Specific/montgomery32_2e205m45x2e198m1_7limbs/fenz.vo                     
     0m17.69s |   787464 ko | Specific/solinas32_2e192m2e64m1_9limbs/feadd.vo                           
     0m17.68s |   789800 ko | Specific/solinas32_2e194m33_8limbs/fesub.vo                               
     0m17.67s |   813236 ko | Specific/solinas32_2e416m2e208m1_18limbs/fesquareDisplay.log              
     0m17.67s |   772544 ko | Specific/solinas64_2e444m17_8limbs/feadd.vo                               
     0m17.64s |   772416 ko | Specific/solinas64_2e448m2e224m1_8limbs/feadd.vo                          
     0m17.60s |   791544 ko | Specific/solinas64_2e196m15_4limbs/femul.vo                               
     0m17.59s |   774096 ko | Specific/solinas64_2e416m2e208m1_8limbs/feadd.vo                          
     0m17.58s |   771984 ko | Specific/solinas64_2e452m3_8limbs/feadd.vo                                
     0m17.57s |   788372 ko | Specific/solinas64_2e383m187_7limbs/fesub.vo                              
     0m17.56s |   772644 ko | Specific/solinas64_2e450m2e225m1_8limbs/feadd.vo                          
     0m17.55s |   788308 ko | Specific/solinas64_2e384m317_7limbs/fesub.vo                              
     0m17.53s |   741416 ko | Specific/montgomery64_2e291m19_5limbs/fenz.vo                             
     0m17.53s |   785404 ko | Specific/solinas32_2e174m17_8limbs/fesub.vo                               
     0m17.53s |   784612 ko | Specific/solinas32_2e174m3_8limbs/fesub.vo                                
     0m17.52s |   839984 ko | Curves/Edwards/AffineProofs.vo                                            
     0m17.52s |   791552 ko | Specific/montgomery64_2e448m2e224m1_7limbs/femulDisplay.log               
     0m17.51s |   784844 ko | Specific/solinas64_2e369m25_7limbs/fesub.vo                               
     0m17.51s |   702804 ko | Specific/solinas64_2e416m2e208m1_9limbs/Synthesis.vo                      
     0m17.50s |   803660 ko | Specific/solinas32_2e521m1_19limbs/femulDisplay.log                       
     0m17.50s |   772820 ko | Specific/solinas64_2e413m21_8limbs/feadd.vo                               
     0m17.50s |   773624 ko | Specific/solinas64_2e414m17_8limbs/feadd.vo                               
     0m17.49s |   785476 ko | Specific/solinas64_2e382m105_7limbs/fesub.vo                              
     0m17.49s |   787780 ko | Specific/solinas64_2e383m31_7limbs/fesub.vo                               
     0m17.48s |   785592 ko | Specific/solinas64_2e389m21_7limbs/fesub.vo                               
     0m17.47s |   772912 ko | Specific/solinas64_2e383m421_8limbs/feadd.vo                              
     0m17.46s |   804024 ko | Specific/solinas32_2e488m17_19limbs/fesquareDisplay.log                   
     0m17.46s |   772920 ko | Specific/solinas64_2e383m187_8limbs/feadd.vo                              
     0m17.41s |   686932 ko | Specific/montgomery32_2e216m2e108m1_7limbs/Synthesis.vo                   
     0m17.40s |   741024 ko | Specific/montgomery64_2e285m9_5limbs/fenz.vo                              
     0m17.39s |   801392 ko | Specific/solinas32_2e468m17_19limbs/fesquareDisplay.log                   
     0m17.38s |   784792 ko | Specific/solinas64_2e379m19_7limbs/fesub.vo                               
     0m17.37s |   786356 ko | Specific/solinas64_2e338m15_7limbs/fesub.vo                               
     0m17.37s |   772584 ko | Specific/solinas64_2e480m2e240m1_8limbs/feadd.vo                          
     0m17.33s |   772928 ko | Specific/solinas64_2e383m31_8limbs/feadd.vo                               
     0m17.33s |   772980 ko | Specific/solinas64_2e384m317_8limbs/feadd.vo                              
     0m17.32s |   772372 ko | Specific/solinas64_2e379m19_8limbs/feadd.vo                               
     0m17.31s |   811316 ko | Specific/solinas32_2e448m2e224m1_18limbs/fesquareDisplay.log              
     0m17.31s |   786276 ko | Specific/solinas64_2e336m17_7limbs/fesub.vo                               
     0m17.31s |   773660 ko | Specific/solinas64_2e369m25_8limbs/feadd.vo                               
     0m17.30s |   774500 ko | Specific/montgomery32_2e127m1_4limbs/feadd.vo                             
     0m17.29s |   772848 ko | Specific/solinas64_2e382m105_8limbs/feadd.vo                              
     0m17.24s |   787820 ko | Specific/solinas64_2e383m421_7limbs/fesub.vo                              
     0m17.22s |   786904 ko | Specific/solinas64_2e413m21_7limbs/fesub.vo                               
     0m17.21s |   742492 ko | Specific/montgomery32_2e213m3_7limbs/fenz.vo                              
     0m17.20s |   819168 ko | Specific/solinas32_2e480m2e240m1_18limbs/femulDisplay.log                 
     0m17.19s |   742068 ko | Specific/montgomery32_2e212m29_7limbs/fenz.vo                             
     0m17.19s |   742276 ko | Specific/montgomery32_2e216m2e108m1_7limbs/fenz.vo                        
     0m17.18s |   742300 ko | Specific/montgomery32_2e206m5_7limbs/fenz.vo                              
     0m17.17s |   786840 ko | Specific/solinas64_2e235m15_4limbs/fesquare.vo                            
     0m17.16s |   678248 ko | Specific/montgomery32_2e206m5_7limbs/Synthesis.vo                         
     0m17.14s |   797328 ko | Specific/solinas64_2e336m3_6limbs/fecarry.vo                              
     0m17.14s |   787936 ko | Specific/solinas64_2e401m31_7limbs/fesub.vo                               
     0m17.13s |   742052 ko | Specific/montgomery32_2e224m2e96p1_7limbs/fenz.vo                         
     0m17.12s |   772864 ko | Specific/solinas64_2e401m31_8limbs/feadd.vo                               
     0m17.10s |   773052 ko | Specific/solinas64_2e389m21_8limbs/feadd.vo                               
     0m17.08s |   792816 ko | Specific/solinas64_2e321m9_6limbs/fecarry.vo                              
     0m17.07s |   786000 ko | Specific/solinas64_2e226m5_4limbs/fesquare.vo                             
     0m17.07s |   783848 ko | Specific/solinas64_2e321m9_7limbs/fesub.vo                                
     0m17.07s |   797396 ko | Specific/solinas64_2e336m17_6limbs/fecarry.vo                             
     0m17.06s |   742068 ko | Specific/montgomery32_2e221m3_7limbs/fenz.vo                              
     0m17.03s |   786612 ko | Specific/solinas64_2e221m3_4limbs/fesquare.vo                             
     0m17.02s |   741504 ko | Specific/montgomery64_2e266m3_5limbs/fenz.vo                              
     0m17.01s |   784076 ko | Specific/solinas64_2e213m3_4limbs/fesquare.vo                             
     0m17.01s |   783884 ko | Specific/solinas64_2e256m2e32m977_7limbs/fesub.vo                         
     0m17.00s |   799672 ko | Specific/solinas32_2e521m1_19limbs/fesquareDisplay.log                    
     0m17.00s |   774640 ko | Specific/solinas64_2e191m19_4limbs/fesquare.vo                            
     0m16.98s |   774404 ko | Specific/solinas64_2e222m117_4limbs/fesquare.vo                           
     0m16.96s |   785216 ko | Specific/solinas64_2e198m17_4limbs/fesquare.vo                            
     0m16.96s |   774408 ko | Specific/solinas64_2e230m27_4limbs/fesquare.vo                            
     0m16.95s |   742276 ko | Specific/montgomery32_2e222m117_7limbs/fenz.vo                            
     0m16.93s |   795832 ko | Specific/solinas64_2e285m9_6limbs/fecarry.vo                              
     0m16.92s |   677540 ko | Specific/montgomery32_2e224m2e96p1_7limbs/Synthesis.vo                    
     0m16.92s |   774908 ko | Specific/solinas64_2e206m5_4limbs/fesquare.vo                             
     0m16.90s |   795772 ko | Specific/solinas64_2e255m19_6limbs/fecarry.vo                             
     0m16.89s |   784816 ko | Specific/solinas64_2e336m3_7limbs/fesub.vo                                
     0m16.88s |   789288 ko | Specific/X25519/C64/ladderstepDisplay.log                                 
     0m16.88s |   680112 ko | Specific/montgomery32_2e205m45x2e198m1_7limbs/Synthesis.vo                
     0m16.87s |   773768 ko | Specific/solinas64_2e190m11_4limbs/fesquare.vo                            
     0m16.86s |   742100 ko | Specific/montgomery32_2e194m33_7limbs/fenz.vo                             
     0m16.85s |   676796 ko | Specific/montgomery32_2e212m29_7limbs/Synthesis.vo                        
     0m16.85s |   773908 ko | Specific/solinas64_2e194m33_4limbs/fesquare.vo                            
     0m16.84s |   786144 ko | Specific/solinas64_2e322m2e161m1_7limbs/fesub.vo                          
     0m16.83s |   517012 ko | Compilers/Named/ContextProperties/SmartMap.vo                             
     0m16.83s |   673700 ko | Specific/montgomery32_2e222m117_7limbs/Synthesis.vo                       
     0m16.82s |   774100 ko | Specific/solinas64_2e165m25_4limbs/fesquare.vo                            
     0m16.82s |   789312 ko | Specific/solinas64_2e171m19_4limbs/fesquare.vo                            
     0m16.82s |   785484 ko | Specific/solinas64_2e174m17_4limbs/fesquare.vo                            
     0m16.82s |   788752 ko | Specific/solinas64_2e243m9_6limbs/fecarry.vo                              
     0m16.81s |   678828 ko | Specific/montgomery32_2e194m33_7limbs/Synthesis.vo                        
     0m16.81s |   794220 ko | Specific/solinas32_2e127m1_6limbs/fecarry.vo                              
     0m16.80s |   789376 ko | Specific/solinas64_2e192m2e64m1_4limbs/fecarry.vo                         
     0m16.79s |   789108 ko | Specific/solinas64_2e174m3_4limbs/fesquare.vo                             
     0m16.79s |   796120 ko | Specific/solinas64_2e256m189_6limbs/fecarry.vo                            
     0m16.76s |   682236 ko | Specific/montgomery32_2e196m15_7limbs/Synthesis.vo                        
     0m16.76s |   758124 ko | Specific/montgomery64_2e254m127x2e240m1_4limbs/feopp.vo                   
     0m16.76s |   788076 ko | Specific/solinas64_2e166m5_4limbs/fesquare.vo                             
     0m16.76s |   797336 ko | Specific/solinas64_2e255m765_6limbs/fecarry.vo                            
     0m16.75s |   677132 ko | Specific/montgomery32_2e213m3_7limbs/Synthesis.vo                         
     0m16.75s |   773796 ko | Specific/solinas64_2e158m15_4limbs/fesquare.vo                            
     0m16.75s |   789276 ko | Specific/solinas64_2e216m2e108m1_4limbs/fecarry.vo                        
     0m16.74s |   682384 ko | Specific/montgomery32_2e198m17_7limbs/Synthesis.vo                        
     0m16.74s |   798796 ko | Specific/solinas64_2e338m15_6limbs/fecarry.vo                             
     0m16.73s |   786772 ko | Specific/solinas32_2e401m31_17limbs/femulDisplay.log                      
     0m16.72s |   787276 ko | Specific/solinas64_2e137m13_4limbs/fesquare.vo                            
     0m16.71s |   786684 ko | Specific/solinas64_2e141m9_4limbs/fesquare.vo                             
     0m16.71s |   786272 ko | Specific/solinas64_2e150m3_4limbs/fesquare.vo                             
     0m16.71s |   786668 ko | Specific/solinas64_2e150m5_4limbs/fesquare.vo                             
     0m16.71s |   786364 ko | Specific/solinas64_2e196m15_4limbs/fesquare.vo                            
     0m16.68s |   742040 ko | Specific/montgomery32_2e196m15_7limbs/fenz.vo                             
     0m16.68s |   758020 ko | Specific/montgomery64_2e206m5_4limbs/feopp.vo                             
     0m16.68s |   786756 ko | Specific/solinas64_2e129m25_4limbs/fesquare.vo                            
     0m16.68s |   774328 ko | Specific/solinas64_2e212m29_4limbs/fesquare.vo                            
     0m16.67s |   758480 ko | Specific/montgomery64_2e226m5_4limbs/feopp.vo                             
     0m16.66s |   757856 ko | Specific/montgomery64_2e243m9_4limbs/feopp.vo                             
     0m16.66s |   758212 ko | Specific/montgomery64_2e255m765_4limbs/feopp.vo                           
     0m16.66s |   758048 ko | Specific/montgomery64_2e256m2e32m977_4limbs/feopp.vo                      
     0m16.65s |   758860 ko | Specific/montgomery64_2e212m29_4limbs/feopp.vo                            
     0m16.64s |   759912 ko | Specific/montgomery64_2e213m3_4limbs/feopp.vo                             
     0m16.64s |   757788 ko | Specific/montgomery64_2e256m189_4limbs/feopp.vo                           
     0m16.63s |   673788 ko | Specific/montgomery32_2e221m3_7limbs/Synthesis.vo                         
     0m16.63s |   757416 ko | Specific/montgomery64_2e255m19_4limbs/feopp.vo                            
     0m16.63s |   785720 ko | Specific/solinas64_2e291m19_6limbs/fecarry.vo                             
     0m16.62s |   758476 ko | Specific/montgomery64_2e196m15_4limbs/feopp.vo                            
     0m16.62s |   758692 ko | Specific/montgomery64_2e251m9_4limbs/feopp.vo                             
     0m16.62s |   759684 ko | Specific/montgomery64_2e256m4294968273_4limbs/feopp.vo                    
     0m16.62s |   811052 ko | Specific/solinas32_2e480m2e240m1_18limbs/fesquareDisplay.log              
     0m16.62s |   787536 ko | Specific/solinas64_2e152m17_4limbs/fesquare.vo                            
     0m16.61s |   758324 ko | Specific/montgomery64_2e205m45x2e198m1_4limbs/feopp.vo                    
     0m16.61s |   758372 ko | Specific/montgomery64_2e222m117_4limbs/feopp.vo                           
     0m16.60s |   759656 ko | Specific/montgomery64_2e129m25_3limbs/fesub.vo                            
     0m16.59s |   758260 ko | Specific/montgomery64_2e194m33_4limbs/feopp.vo                            
     0m16.57s |   757220 ko | Specific/montgomery64_2e224m2e96p1_4limbs/feopp.vo                        
     0m16.57s |   757736 ko | Specific/montgomery64_2e256m88x2e240m1_4limbs/feopp.vo                    
     0m16.56s |   758672 ko | Specific/montgomery64_2e216m2e108m1_4limbs/feopp.vo                       
     0m16.56s |   759272 ko | Specific/montgomery64_2e235m15_4limbs/feopp.vo                            
     0m16.55s |   758900 ko | Specific/montgomery64_2e198m17_4limbs/feopp.vo                            
     0m16.55s |   774024 ko | Specific/solinas64_2e189m25_4limbs/fesquare.vo                            
     0m16.54s |   784864 ko | Specific/solinas64_2e130m5_4limbs/fesquare.vo                             
     0m16.52s |   759088 ko | Specific/montgomery64_2e230m27_4limbs/feopp.vo                            
     0m16.51s |   764084 ko | Specific/montgomery64_2e129m25_3limbs/feadd.vo                            
     0m16.51s |   757188 ko | Specific/montgomery64_2e221m3_4limbs/feopp.vo                             
     0m16.51s |   793744 ko | Specific/solinas64_2e266m3_6limbs/fecarry.vo                              
     0m16.48s |   792580 ko | Specific/solinas64_2e216m2e108m1_4limbs/freeze.vo                         
     0m16.47s |   820828 ko | Specific/solinas32_2e480m2e240m1_20limbs/fesquareDisplay.log              
     0m16.47s |   785048 ko | Specific/solinas64_2e140m27_4limbs/fesquare.vo                            
     0m16.45s |   792532 ko | Specific/solinas64_2e222m117_4limbs/freeze.vo                             
     0m16.44s |   792472 ko | Specific/solinas32_2e150m3_6limbs/fecarry.vo                              
     0m16.44s |   794212 ko | Specific/solinas64_2e230m27_4limbs/freeze.vo                              
     0m16.43s |   756328 ko | Specific/montgomery64_2e256m2e224p2e192p2e96m1_4limbs/feopp.vo            
     0m16.42s |   755904 ko | Specific/NISTP256/AMD64/feopp.vo                                          
     0m16.42s |   791468 ko | Specific/solinas32_2e150m5_6limbs/fecarry.vo                              
     0m16.37s |   773812 ko | Specific/solinas32_2e189m25_7limbs/fesub.vo                               
     0m16.36s |   792888 ko | Specific/solinas32_2e166m5_6limbs/fecarry.vo                              
     0m16.35s |   792532 ko | Specific/solinas64_2e235m15_4limbs/freeze.vo                              
     0m16.34s |   791948 ko | Specific/solinas32_2e158m15_6limbs/fecarry.vo                             
     0m16.34s |   792700 ko | Specific/solinas64_2e226m5_4limbs/freeze.vo                               
     0m16.32s |   792596 ko | Specific/solinas64_2e213m3_4limbs/freeze.vo                               
     0m16.31s |   788296 ko | Specific/solinas64_2e192m2e64m1_4limbs/freeze.vo                          
     0m16.30s |   792388 ko | Specific/solinas32_2e152m17_6limbs/fecarry.vo                             
     0m16.30s |   773840 ko | Specific/solinas32_2e190m11_7limbs/fesub.vo                               
     0m16.28s |   788876 ko | Specific/solinas64_2e198m17_4limbs/freeze.vo                              
     0m16.26s |   793480 ko | Specific/solinas32_2e140m27_6limbs/fecarry.vo                             
     0m16.26s |   792200 ko | Specific/solinas64_2e212m29_4limbs/freeze.vo                              
     0m16.26s |   794104 ko | Specific/solinas64_2e251m9_6limbs/fecarry.vo                              
     0m16.25s |   790468 ko | Specific/montgomery64_2e413m21_7limbs/femulDisplay.log                    
     0m16.24s |   787508 ko | Specific/solinas64_2e194m33_4limbs/freeze.vo                              
     0m16.23s |   767016 ko | Specific/solinas32_2e206m5_8limbs/feadd.vo                                
     0m16.21s |   795300 ko | Specific/solinas32_2e129m25_6limbs/fecarry.vo                             
     0m16.21s |   770032 ko | Specific/solinas32_2e221m3_8limbs/feadd.vo                                
     0m16.20s |   794304 ko | Specific/solinas32_2e141m9_6limbs/fecarry.vo                              
     0m16.20s |   788812 ko | Specific/solinas64_2e189m25_4limbs/freeze.vo                              
     0m16.20s |   785412 ko | Specific/solinas64_2e206m5_4limbs/freeze.vo                               
     0m16.19s |   790444 ko | Specific/montgomery64_2e414m17_7limbs/femulDisplay.log                    
     0m16.19s |   795360 ko | Specific/solinas32_2e137m13_6limbs/fecarry.vo                             
     0m16.19s |   767432 ko | Specific/solinas32_2e194m33_8limbs/feadd.vo                               
     0m16.18s |   791376 ko | Specific/montgomery64_2e444m17_7limbs/femulDisplay.log                    
     0m16.17s |   794524 ko | Specific/solinas32_2e452m3_18limbs/femulDisplay.log                       
     0m16.16s |   769396 ko | Specific/solinas32_2e213m3_8limbs/feadd.vo                                
     0m16.15s |   798408 ko | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/femulDisplay.log    
     0m16.15s |   758536 ko | Specific/montgomery64_2e150m5_3limbs/fesub.vo                             
     0m16.14s |   757952 ko | Specific/montgomery64_2e166m5_3limbs/fesub.vo                             
     0m16.14s |   757896 ko | Specific/montgomery64_2e171m19_3limbs/fesub.vo                            
     0m16.14s |   761668 ko | Specific/montgomery64_2e191m19_3limbs/fesub.vo                            
     0m16.14s |   788964 ko | Specific/solinas64_2e174m17_4limbs/freeze.vo                              
     0m16.13s |   761608 ko | Specific/montgomery64_2e190m11_3limbs/fesub.vo                            
     0m16.13s |   791108 ko | Specific/montgomery64_2e401m31_7limbs/femulDisplay.log                    
     0m16.13s |   789332 ko | Specific/solinas64_2e174m3_4limbs/freeze.vo                               
     0m16.13s |   677372 ko | Specific/solinas64_2e468m17_8limbs/Synthesis.vo                           
     0m16.12s |   495528 ko | Compilers/Named/ContextProperties/NameUtil.vo                             
     0m16.12s |   757720 ko | Specific/montgomery64_2e165m25_3limbs/fesub.vo                            
     0m16.12s |   757956 ko | Specific/montgomery64_2e174m3_3limbs/fesub.vo                             
     0m16.12s |   767084 ko | Specific/solinas32_2e198m17_8limbs/feadd.vo                               
     0m16.12s |   788560 ko | Specific/solinas64_2e166m5_4limbs/freeze.vo                               
     0m16.11s |   763232 ko | Specific/montgomery64_2e137m13_3limbs/feadd.vo                            
     0m16.11s |   764780 ko | Specific/montgomery64_2e192m2e64m1_3limbs/feadd.vo                        
     0m16.11s |   788572 ko | Specific/solinas64_2e171m19_4limbs/freeze.vo                              
     0m16.10s |   759044 ko | Specific/montgomery64_2e152m17_3limbs/fesub.vo                            
     0m16.10s |   761488 ko | Specific/montgomery64_2e192m2e64m1_3limbs/fesub.vo                        
     0m16.10s |   770980 ko | Specific/solinas32_2e191m19_8limbs/feadd.vo                               
     0m16.09s |   758172 ko | Specific/montgomery64_2e152m17_3limbs/feadd.vo                            
     0m16.09s |   761000 ko | Specific/montgomery64_2e174m17_3limbs/fesub.vo                            
     0m16.08s |   759404 ko | Specific/montgomery64_2e137m13_3limbs/fesub.vo                            
     0m16.08s |   758764 ko | Specific/montgomery64_2e150m3_3limbs/fesub.vo                             
     0m16.08s |   761572 ko | Specific/montgomery64_2e189m25_3limbs/fesub.vo                            
     0m16.08s |   769152 ko | Specific/solinas32_2e189m25_8limbs/feadd.vo                               
     0m16.07s |   790744 ko | Specific/montgomery64_2e389m21_7limbs/femulDisplay.log                    
     0m16.07s |   765404 ko | Specific/solinas32_2e196m15_8limbs/feadd.vo                               
     0m16.07s |   785756 ko | Specific/solinas64_2e152m17_4limbs/freeze.vo                              
     0m16.06s |   764436 ko | Specific/montgomery64_2e158m15_3limbs/feadd.vo                            
     0m16.06s |   788820 ko | Specific/solinas64_2e158m15_4limbs/freeze.vo                              
     0m16.06s |   788404 ko | Specific/solinas64_2e196m15_4limbs/freeze.vo                              
     0m16.05s |   763316 ko | Specific/montgomery64_2e189m25_3limbs/feadd.vo                            
     0m16.04s |   763908 ko | Specific/montgomery64_2e130m5_3limbs/feadd.vo                             
